Timestamp (us),W,X,Y,Z
5087765641,-0.112167,0.182085,0.044833,0.975959
5087785701,-0.104246,0.197454,0.047110,0.973740
5087805759,-0.096611,0.206446,0.042401,0.972878
5087825818,-0.086379,0.212126,0.027118,0.973165
5087845876,-0.074174,0.213139,0.014975,0.974212
5087865933,-0.063364,0.212040,0.011022,0.975267
5087885992,-0.052868,0.207501,0.009958,0.976879
5087906050,-0.039096,0.195057,0.009468,0.980091
5087926109,-0.024494,0.178665,0.006843,0.983705
5087946167,-0.011961,0.163756,0.002421,0.986549
5087966226,-0.001096,0.148186,0.000484,0.989082
5087986286,0.007332,0.130429,-0.002051,0.991551
5088006344,0.012938,0.111358,-0.004806,0.993807
5088026403,0.016331,0.097345,-0.003320,0.995233
5088046461,0.018642,0.087906,-0.005113,0.996063
5088066518,0.023815,0.081329,-0.010736,0.996467
5088086576,0.030438,0.078864,-0.011520,0.996476
5088106635,0.035703,0.078786,-0.007706,0.996344
5088126693,0.039696,0.079207,-0.006897,0.996166
5088146752,0.044308,0.079746,-0.004831,0.995940
5088166811,0.050112,0.077703,0.000121,0.995839
5088186870,0.052588,0.060141,0.004853,0.996914
5088206929,0.053401,0.047104,0.008507,0.997547
5088226987,0.052620,0.033090,0.009726,0.998141
5088247046,0.050621,0.019141,0.005254,0.998643
5088267103,0.048865,0.002972,-0.002871,0.998919
5088287161,0.046616,-0.014344,-0.011189,0.998869
5088307220,0.043944,-0.031647,-0.016827,0.998513
5088327278,0.045619,-0.026808,-0.000612,0.998721
5088347337,0.049252,-0.026277,0.008962,0.998522
5088367395,0.051009,-0.025624,0.013302,0.998403
5088387455,0.052153,-0.025404,0.015289,0.998321
5088407513,0.052299,-0.025095,0.015453,0.998318
5088427572,0.052523,-0.024597,0.016892,0.998296
5088447633,0.052724,-0.024083,0.018541,0.998268
5088467687,0.052907,-0.023681,0.019395,0.998252
5088487746,0.053196,-0.023698,0.020113,0.998222
5088507804,0.053559,-0.024193,0.021107,0.998170
5088527863,0.053768,-0.024147,0.022228,0.998136
5088547921,0.053839,-0.024229,0.022962,0.998113
5088567981,0.053976,-0.024237,0.023730,0.998088
5088588040,0.054071,-0.024178,0.024489,0.998066
5088608098,0.054252,-0.024273,0.024972,0.998042
5088628157,0.054413,-0.024419,0.025345,0.998020
5088648214,0.054586,-0.024559,0.025508,0.998003
5088668272,0.054730,-0.024835,0.025231,0.997995
5088688331,0.054012,-0.026031,0.024584,0.998020
5088708390,0.050885,-0.033880,0.025539,0.997925
5088728448,0.049522,-0.038616,0.032687,0.997613
5088748506,0.048410,-0.025890,0.041897,0.997735
5088768566,0.046156,-0.005603,0.050336,0.997771
5088788624,0.047323,0.018455,0.059429,0.997061
5088808683,0.048238,0.042302,0.067645,0.995767
5088828741,0.046250,0.062081,0.072119,0.994510
5088848798,0.042618,0.077400,0.069096,0.993812
5088868857,0.038288,0.091036,0.065656,0.993066
5088888915,0.034579,0.103002,0.069299,0.991784
5088908973,0.029557,0.118790,0.070471,0.990097
5088929032,0.022761,0.122813,0.067168,0.990016
5088949090,0.015573,0.127310,0.061743,0.989940
5088969150,0.008841,0.132038,0.049687,0.990082
5088989208,0.005148,0.136879,0.035025,0.990078
5089009267,0.002436,0.140378,0.017640,0.990061
5089029325,-0.001553,0.143276,-0.002322,0.989802
5089049383,-0.007890,0.146083,-0.016415,0.989228
5089069441,-0.012362,0.149530,-0.025575,0.988472
5089089500,-0.014416,0.152715,-0.033670,0.987715
5089109558,-0.017135,0.154825,-0.040628,0.987081
5089129617,-0.020923,0.153074,-0.043468,0.987160
5089149675,-0.022905,0.149057,-0.043989,0.987707
5089169735,-0.022367,0.143799,-0.046087,0.988403
5089189794,-0.023112,0.137973,-0.048585,0.989097
5089209852,-0.028276,0.130876,-0.048985,0.989907
5089229910,-0.036306,0.122909,-0.044503,0.990878
5089249968,-0.046944,0.113367,-0.038986,0.991800
5089270026,-0.059119,0.102937,-0.037426,0.992347
5089290084,-0.071460,0.093062,-0.038994,0.992449
5089310143,-0.081111,0.083171,-0.038315,0.992612
5089330201,-0.090224,0.074921,-0.032241,0.992699
5089350260,-0.097406,0.068043,-0.019523,0.992847
5089370320,-0.101925,0.062272,-0.011084,0.992902
5089390378,-0.105438,0.056047,-0.009541,0.992922
5089410436,-0.109009,0.048976,-0.007803,0.992925
5089430505,-0.113780,0.041724,-0.003948,0.992744
5089450552,-0.117891,0.036683,-0.000004,0.992471
5089470610,-0.117948,0.033611,0.004904,0.992561
5089490669,-0.117034,0.021838,0.005885,0.992993
5089510727,-0.116296,0.011402,0.007788,0.993241
5089530786,-0.112680,0.000740,0.016959,0.993609
5089550845,-0.105856,-0.009110,0.028856,0.994043
5089570904,-0.097966,-0.018758,0.034354,0.994542
5089590962,-0.090987,-0.027173,0.038564,0.994856
5089611021,-0.085112,-0.036271,0.045362,0.994799
5089631078,-0.083789,-0.044936,0.044085,0.994615
5089651136,-0.080973,-0.050714,0.038094,0.994818
5089671195,-0.080267,-0.041282,0.029467,0.995605
5089691253,-0.081633,-0.020693,0.015296,0.996452
5089711312,-0.081606,-0.018528,0.011864,0.996544
5089731370,-0.082819,-0.015634,0.007500,0.996536
5089751430,-0.084988,-0.012626,0.002890,0.996420
5089771488,-0.085422,-0.009577,-0.002770,0.996417
5089791546,-0.084944,-0.006181,-0.010925,0.996429
5089811605,-0.081130,-0.004019,-0.015855,0.996691
5089831662,-0.076687,-0.002765,-0.017541,0.997019
5089851721,-0.075407,-0.001916,-0.018052,0.997109
5089871779,-0.075356,-0.001336,-0.017561,0.997123
5089891838,-0.075314,-0.000951,-0.017098,0.997135
5089911896,-0.075296,-0.000751,-0.017209,0.997134
5089931955,-0.075258,-0.000670,-0.017588,0.997131
5089952015,-0.075210,-0.000690,-0.018487,0.997118
5089972073,-0.075094,-0.001057,-0.019731,0.997103
5089992131,-0.075531,-0.001731,-0.021679,0.997028
5090012190,-0.080530,-0.002907,-0.024166,0.996577
5090032247,-0.085786,-0.004307,-0.028299,0.996024
5090052305,-0.091311,-0.008348,-0.034577,0.995309
5090072364,-0.095803,-0.009466,-0.038256,0.994742
5090092422,-0.096202,-0.000558,-0.032521,0.994952
5090112481,-0.097150,0.014377,-0.027938,0.994896
5090132539,-0.098016,0.033764,-0.021384,0.994504
5090152599,-0.098687,0.053593,-0.010612,0.993740
5090172657,-0.099959,0.071827,-0.001061,0.992518
5090192716,-0.100407,0.086904,0.008406,0.991231
5090212774,-0.100403,0.098392,0.011692,0.990124
5090232831,-0.100526,0.108521,0.008029,0.989089
5090252890,-0.099904,0.121153,0.007193,0.987691
5090272948,-0.097867,0.133373,0.011495,0.986278
5090293006,-0.095284,0.142119,0.017065,0.985228
5090313065,-0.093945,0.151170,0.015491,0.984035
5090333123,-0.093437,0.163744,0.007910,0.982160
5090353183,-0.094049,0.177693,-0.000650,0.979706
5090373242,-0.093040,0.189545,-0.006241,0.977558
5090393300,-0.092382,0.197602,-0.011033,0.975982
5090413357,-0.090514,0.206159,-0.012373,0.974370
5090433415,-0.087585,0.210101,-0.013776,0.973776
5090453475,-0.082934,0.209017,-0.014568,0.974405
5090473532,-0.078583,0.208747,-0.017320,0.974778
5090493591,-0.071613,0.207166,-0.020722,0.975586
5090513650,-0.059738,0.199052,-0.029127,0.977857
5090533709,-0.044712,0.182544,-0.034075,0.981713
5090553768,-0.032402,0.166676,-0.032623,0.985063
5090573826,-0.017097,0.152258,-0.032536,0.987780
5090593884,-0.000671,0.133805,-0.041061,0.990279
5090613942,0.013690,0.112533,-0.046906,0.992568
5090634000,0.023847,0.093490,-0.043681,0.994498
5090654059,0.032146,0.080068,-0.036229,0.995734
5090674117,0.039765,0.069008,-0.032478,0.996416
5090694176,0.047841,0.057891,-0.028867,0.996880
5090714234,0.052916,0.050909,-0.021812,0.997184
5090734294,0.058693,0.049654,-0.012366,0.997086
5090754352,0.065494,0.049546,-0.004936,0.996732
5090774411,0.070747,0.047221,0.001427,0.996497
5090794469,0.075909,0.045691,0.008659,0.996152
5090814526,0.080789,0.045039,0.015678,0.995712
5090834585,0.085349,0.040426,0.019932,0.995453
5090854643,0.087100,0.028361,0.019329,0.995730
5090874702,0.085846,0.024128,0.019100,0.995955
5090894760,0.086339,0.015633,0.025049,0.995950
5090914818,0.086052,0.006647,0.027600,0.996008
5090934878,0.084509,-0.009295,0.028356,0.996098
5090954937,0.082624,-0.023389,0.029841,0.995981
5090974995,0.081117,-0.036121,0.033210,0.995618
5090995053,0.079079,-0.050706,0.033448,0.995138
5091015110,0.076969,-0.031234,0.026898,0.996303
5091035169,0.077365,-0.030598,0.028802,0.996239
5091055227,0.076313,-0.029829,0.028240,0.996359
5091075286,0.076060,-0.028961,0.027047,0.996438
5091095344,0.076341,-0.029134,0.026289,0.996431
5091115403,0.076649,-0.029263,0.026218,0.996406
5091135462,0.076945,-0.028887,0.026137,0.996396
5091155521,0.077254,-0.028330,0.026360,0.996382
5091175579,0.077433,-0.028001,0.026392,0.996377
5091195638,0.077605,-0.027828,0.026173,0.996374
5091215695,0.077805,-0.027660,0.026017,0.996367
5091235754,0.078000,-0.027536,0.026056,0.996354
5091255812,0.078171,-0.027473,0.026332,0.996336
5091275870,0.078364,-0.027481,0.026640,0.996312
5091295929,0.078552,-0.027633,0.026857,0.996287
5091315987,0.078745,-0.027836,0.026997,0.996262
5091336047,0.078971,-0.028014,0.027236,0.996233
5091356105,0.079188,-0.028262,0.027324,0.996206
5091376164,0.079390,-0.028700,0.027106,0.996184
5091396221,0.078603,-0.032088,0.027248,0.996139
5091416279,0.077278,-0.042870,0.029706,0.995767
5091436338,0.079132,-0.048623,0.037381,0.995098
5091456396,0.081893,-0.042079,0.043563,0.994921
5091476454,0.082994,-0.031797,0.043687,0.995206
5091496513,0.080916,-0.019948,0.038691,0.995892
5091516573,0.077827,-0.007919,0.033258,0.996503
5091536631,0.076758,0.000896,0.029802,0.996726
5091556689,0.074826,0.008083,0.024368,0.996988
5091576748,0.073303,0.013093,0.018025,0.997183
5091596805,0.070986,0.017278,0.012083,0.997376
5091616864,0.067334,0.021069,0.006600,0.997608
5091636922,0.062730,0.027285,-0.001647,0.997778
5091656980,0.058921,0.027226,-0.011270,0.997950
5091677039,0.055562,0.031996,-0.019890,0.997866
5091697097,0.051255,0.037800,-0.025323,0.997771
5091717157,0.047117,0.038447,-0.032797,0.997732
5091737215,0.044294,0.039450,-0.042244,0.997467
5091757274,0.040435,0.042136,-0.048950,0.997214
5091777333,0.034736,0.044521,-0.054207,0.997054
5091797389,0.028878,0.045369,-0.059644,0.996892
5091817448,0.023437,0.044738,-0.064272,0.996776
5091837506,0.018718,0.042779,-0.067256,0.996765
5091857565,0.012849,0.039570,-0.068553,0.996902
5091877623,0.006410,0.035980,-0.066548,0.997236
5091897682,0.001358,0.032784,-0.062140,0.997650
5091917742,-0.001577,0.030753,-0.052265,0.998280
5091937800,-0.005354,0.029762,-0.038165,0.998936
5091957859,-0.012331,0.028266,-0.027000,0.999281
5091977917,-0.019480,0.026770,-0.021159,0.999350
5091997974,-0.023937,0.026045,-0.018433,0.999326
5092018032,-0.027617,0.025192,-0.015788,0.999298
5092038091,-0.031395,0.023128,-0.008720,0.999323
5092058149,-0.034289,0.019608,0.000694,0.999341
5092078207,-0.035193,0.015409,0.008561,0.999347
5092098266,-0.034601,0.013154,0.015199,0.999321
5092118326,-0.036361,0.011135,0.020683,0.999184
5092138384,-0.039547,0.009165,0.028655,0.998887
5092158443,-0.042879,0.004898,0.034783,0.998584
5092178499,-0.045868,-0.000564,0.034604,0.998470
5092198558,-0.048906,-0.006349,0.028515,0.998498
5092218617,-0.051287,-0.011318,0.030630,0.998272
5092238675,-0.052945,-0.016833,0.040838,0.997742
5092258733,-0.054637,-0.023362,0.046207,0.997285
5092278792,-0.055195,-0.025226,0.048634,0.997093
5092298851,-0.054958,-0.028323,0.048130,0.997048
5092318910,-0.053720,-0.032770,0.049451,0.996914
5092338968,-0.051085,-0.042252,0.052886,0.996520
5092359027,-0.047300,-0.052090,0.053931,0.996185
5092379083,-0.045178,-0.059204,0.049525,0.996115
5092399142,-0.043936,-0.066393,0.042690,0.996033
5092419200,-0.040480,-0.077478,0.041293,0.995438
5092439259,-0.037164,-0.087596,0.040578,0.994757
5092459318,-0.035002,-0.075490,0.033660,0.996087
5092479376,-0.036091,-0.022855,0.009715,0.999162
5092499436,-0.034392,-0.023257,0.007493,0.999231
5092519494,-0.036706,-0.021872,0.009413,0.999164
5092539553,-0.038857,-0.021026,0.012038,0.999073
5092559611,-0.039559,-0.020002,0.012663,0.999058
5092579668,-0.039419,-0.018313,0.010196,0.999125
5092599726,-0.038813,-0.016771,0.006799,0.999204
5092619785,-0.037788,-0.016099,0.005127,0.999265
5092639843,-0.037653,-0.015866,0.004772,0.999275
5092659902,-0.037661,-0.015896,0.004628,0.999275
5092679960,-0.037617,-0.016075,0.004690,0.999274
5092700020,-0.037502,-0.016136,0.005099,0.999275
5092720078,-0.037413,-0.016142,0.005432,0.999276
5092740137,-0.037376,-0.016266,0.005550,0.999275
5092760212,-0.037385,-0.016655,0.005628,0.999268
5092780252,-0.038128,-0.017286,0.006643,0.999223
5092800311,-0.040334,-0.017811,0.008910,0.999110
5092820369,-0.043959,-0.018840,0.011466,0.998912
5092840428,-0.046308,-0.024389,0.017232,0.998603
5092860486,-0.047576,-0.025230,0.023511,0.998394
5092880545,-0.050318,-0.020089,0.027199,0.998283
5092900604,-0.054954,-0.012763,0.030300,0.998069
5092920662,-0.060426,-0.005096,0.032747,0.997744
5092940721,-0.064707,0.005633,0.035782,0.997369
5092960778,-0.067177,0.017857,0.040653,0.996875
5092980836,-0.069112,0.030703,0.043733,0.996299
5093000895,-0.071482,0.041324,0.043727,0.995748
5093020953,-0.072718,0.053530,0.039563,0.995251
5093041011,-0.072822,0.066091,0.036163,0.994618
5093061070,-0.071384,0.074682,0.035050,0.994154
5093081129,-0.068368,0.081485,0.033398,0.993888
5093101188,-0.066897,0.090118,0.027307,0.993429
5093121246,-0.066653,0.098881,0.018202,0.992820
5093141305,-0.066104,0.109015,0.009714,0.991915
5093161362,-0.065623,0.121203,0.001582,0.990578
5093181420,-0.062647,0.131026,-0.007354,0.989493
5093201479,-0.056255,0.136950,-0.011887,0.989031
5093221537,-0.050787,0.140923,-0.013165,0.988752
5093241596,-0.044707,0.145093,-0.013558,0.988437
5093261654,-0.035433,0.146112,-0.019819,0.988558
5093281714,-0.022968,0.143345,-0.027654,0.989143
5093301772,-0.011413,0.137087,-0.035508,0.989979
5093321830,-0.000984,0.131621,-0.041923,0.990536
5093341889,0.009438,0.123539,-0.045225,0.991386
5093361946,0.020939,0.114246,-0.045429,0.992315
5093382005,0.032123,0.105521,-0.045673,0.992971
5093402063,0.039827,0.098892,-0.046289,0.993345
5093422122,0.043676,0.092092,-0.044798,0.993905
5093442180,0.048630,0.085060,-0.040871,0.994471
5093462240,0.054480,0.079110,-0.038321,0.994761
5093482298,0.059279,0.076602,-0.035838,0.994775
5093502356,0.062464,0.077846,-0.033004,0.994581
5093522415,0.067805,0.078012,-0.028559,0.994356
5093542472,0.073714,0.079373,-0.022714,0.993979
5093562530,0.080208,0.083315,-0.017849,0.993252
5093582589,0.084775,0.088464,-0.016031,0.992458
5093602647,0.087699,0.090824,-0.012630,0.992040
5093622705,0.090019,0.089151,-0.004986,0.992052
5093642764,0.093062,0.087625,0.002191,0.991917
5093662824,0.096176,0.078180,0.007145,0.992386
5093682882,0.096808,0.069191,0.011050,0.992956
5093702941,0.095154,0.062885,0.017530,0.993442
5093722999,0.092486,0.052491,0.020825,0.994234
5093743056,0.089690,0.035853,0.012701,0.995365
5093763114,0.087184,0.016289,0.007643,0.996152
5093783173,0.082224,-0.003544,0.010801,0.996671
5093803231,0.076464,-0.025297,0.014063,0.996774
5093823290,0.072323,-0.036962,0.018312,0.996650
5093843348,0.073610,-0.029078,0.025142,0.996668
5093863408,0.074080,-0.027391,0.026217,0.996653
5093883466,0.074802,-0.026319,0.024659,0.996668
5093903524,0.075200,-0.026046,0.023963,0.996662
5093923585,0.075285,-0.025955,0.023895,0.996660
5093943640,0.075346,-0.025823,0.024239,0.996650
5093963698,0.075400,-0.025796,0.024859,0.996632
5093983757,0.075526,-0.025831,0.025307,0.996610
5094003815,0.075351,-0.026018,0.025396,0.996616
5094023873,0.075264,-0.026062,0.025254,0.996625
5094043934,0.074452,-0.025913,0.025146,0.996693
5094063992,0.071372,-0.025737,0.025168,0.996922
5094084050,0.071641,-0.025692,0.025835,0.996887
5094104108,0.071820,-0.025880,0.025603,0.996875
5094124165,0.071970,-0.026168,0.024167,0.996893
5094144224,0.072984,-0.027210,0.016211,0.996952
5094164282,0.073881,-0.027494,0.007578,0.996981
5094184341,0.074420,-0.027590,0.005028,0.996955
5094204399,0.074593,-0.027757,0.004278,0.996940
5094224458,0.074807,-0.027698,0.006547,0.996914
5094244517,0.074949,-0.027676,0.004928,0.996913
5094264576,0.075136,-0.027615,0.003211,0.996908
5094284634,0.075357,-0.027485,0.003495,0.996894
5094304693,0.075537,-0.027435,0.003191,0.996882
5094324749,0.075717,-0.027321,0.003359,0.996871
5094344808,0.075912,-0.027197,0.003332,0.996860
5094364866,0.076107,-0.027108,0.003401,0.996847
5094384925,0.076305,-0.027023,0.003609,0.996834
5094404983,0.076493,-0.026910,0.003840,0.996822
5094425041,0.076674,-0.026819,0.003833,0.996810
5094445101,0.076847,-0.026823,0.003683,0.996797
5094465160,0.076991,-0.026863,0.003369,0.996786
5094485218,0.077184,-0.026923,0.002951,0.996771
5094505277,0.077435,-0.026928,0.002571,0.996753
5094525333,0.077662,-0.026932,0.002312,0.996735
5094545392,0.077815,-0.026904,0.002128,0.996724
5094565450,0.077912,-0.026861,0.002158,0.996718
5094585509,0.078052,-0.026859,0.002225,0.996707
5094605567,0.078245,-0.026830,0.002331,0.996692
5094625625,0.078424,-0.026769,0.002479,0.996680
5094645685,0.078619,-0.026693,0.002606,0.996666
5094665744,0.078796,-0.026629,0.002703,0.996653
5094685802,0.078961,-0.026540,0.002734,0.996643
5094705862,0.079113,-0.026475,0.002733,0.996632
5094725917,0.079295,-0.026413,0.002723,0.996620
5094745976,0.079448,-0.026363,0.002715,0.996609
5094766034,0.079611,-0.026292,0.002718,0.996598
5094786093,0.079782,-0.026226,0.002704,0.996586
5094806151,0.079958,-0.026177,0.002690,0.996573
5094826211,0.080143,-0.026189,0.002678,0.996558
5094846269,0.080331,-0.026170,0.002608,0.996543
5094866327,0.080510,-0.026138,0.002561,0.996530
5094886386,0.080616,-0.026103,0.002532,0.996522
5094906443,0.080694,-0.026092,0.002500,0.996516
5094926501,0.080821,-0.026066,0.002500,0.996507
5094946560,0.080968,-0.026036,0.002495,0.996496
5094966618,0.081101,-0.026011,0.002526,0.996485
5094986677,0.081188,-0.025962,0.002614,0.996479
5095006735,0.081272,-0.025908,0.002592,0.996474
5095026794,0.081337,-0.025859,0.002646,0.996470
5095046853,0.081427,-0.025825,0.002617,0.996463
5095066912,0.081511,-0.025789,0.002652,0.996457
5095086970,0.081537,-0.025718,0.002601,0.996457
5095107027,0.081599,-0.025655,0.002550,0.996454
5095127085,0.081671,-0.025603,0.002528,0.996449
5095147144,0.081746,-0.025561,0.002482,0.996444
5095167202,0.081836,-0.025501,0.002469,0.996438
5095187260,0.081996,-0.025470,0.002481,0.996426
5095207318,0.082146,-0.025426,0.002473,0.996415
5095227379,0.082221,-0.025400,0.002524,0.996409
5095247437,0.082276,-0.025389,0.002538,0.996405
5095267495,0.082353,-0.025346,0.002586,0.996400
5095287554,0.082408,-0.025305,0.002599,0.996396
5095307611,0.082470,-0.025273,0.002629,0.996392
5095327669,0.082474,-0.025221,0.002599,0.996393
5095347727,0.082480,-0.025185,0.002612,0.996393
5095367786,0.082531,-0.025124,0.002604,0.996390
5095387845,0.082607,-0.025094,0.002586,0.996385
